id,queued_time,wait_time,runtime,node_requested,node_used,walltime
9542,4601560,3338,21848,1,1,39600
9543,4601675,72,3678,8,8,3600
9544,4601693,3239,30865,384,384,43200
9545,4601760,37,93,8,8,1800
9546,4602003,25,108,1,1,1800
9547,4602118,57,90,1,1,14400
9548,4602368,36,84,11,11,1800
9549,4602398,26,1732,160,160,1800
9550,4602399,2421,1445,1,1,39600
9551,4602400,2443,1586,160,160,1800
9552,4602401,2461,1875,160,160,1800
9553,4602401,2558,1887,1,1,39600
9554,4602402,3391,1902,1,1,900
9555,4602403,3480,1864,160,160,1800
9556,4602404,917,1609,192,192,1800
9557,4602405,934,2430,192,192,1800
9558,4602406,1134,2318,1,1,1740
9559,4602406,1775,2795,1,1,7140
9560,4602407,2345,1750,1,1,1200
9561,4602415,2354,1878,192,192,1800
9562,4602416,2373,1894,11,11,7200
9563,4602490,24,84,8,8,1800
9564,4602689,25,83,8,8,1800
9565,4602713,51,4568,8,8,7200
9566,4602826,20,85,8,8,1800
9567,4602921,75,85,8,8,1800
9568,4603465,94,3936,1,1,14400
9569,4603714,44,4778,8,8,7200
9570,4603773,960,85,128,128,3600
9571,4603990,26,5042,1,1,7200
9572,4604182,19,4191,43,43,43200
9573,4604979,17,4172,8,8,7200
9574,4606756,38,14471,1,1,64920
9575,4607285,20,5003,6,6,600
9576,4607425,40,2925,8,8,7200
9577,4608344,22,4021,8,8,7200
9578,4608483,27,4243,1,1,39600
9579,4609018,14,5013,2,2,54000
9580,4609127,13,5266,1,1,43200
9581,4610337,26,3434,1,1,3600
9582,4612021,24,3446,30,30,3600
9583,4612151,3366,3403,1,1,43200
9584,4612164,6781,3391,1,1,172800
9585,4612168,10197,3414,2,2,7200
9586,4612173,13634,3414,1,1,3600
9587,4612181,17077,3453,30,30,3600
9588,4612187,20570,3465,30,30,3600
9589,4612263,17,3649,8,8,7200
9590,4612337,22,7625,1,1,7200
9591,4612340,49,3029,8,8,7200
9592,4612708,18,3750,1,1,43200
9593,4613744,25,2905,8,8,7200
9594,4613993,19,3984,1,1,21600
9595,4614353,25,4118,1,1,900
9596,4615036,25,375,1024,1024,7200
9597,4615291,23,141,1024,1024,7200
9598,4615366,23,2996,1,1,1200
9599,4615408,85,2229,1024,1024,7200
9600,4615419,372,102,1024,1024,7200
9601,4615807,124,43292,1,1,39600
9602,4615866,29,3640,1,1,14400
9603,4616432,16,3772,1,1,57600
9604,4616621,25,2906,1,1,57600
9605,4617944,24,3998,8,8,7200
9606,4618338,18,3056,8,8,7200
9607,4618446,33,4167,1,1,172800
9608,4619485,20,3647,1,1,39600
9609,4619520,33,2947,1,1,86400
9610,4620040,24,13332,24,24,14400
9611,4620148,23,7537,400,400,14400
9612,4620171,18,3729,7,7,14400
9613,4621364,19,3011,1,1,39600
9614,4621931,79,4093,8,8,7200
9615,4621938,49,7378,400,400,14400
9616,4621971,56,88,1,1,43200
9617,4622447,26,2887,8,8,7200
9618,4622603,47,4223,8,8,7200
9619,4622630,44,14479,24,24,14400
9620,4623103,22,3674,8,8,7200
9621,4623865,27,3851,1,1,3600
9622,4624353,14,3067,8,8,7200
9623,4625307,26,2938,8,8,7200
9624,4626055,21,4004,1,1,14400
9625,4626751,21,3673,8,8,7200
9626,4626824,20,4200,8,8,7200
9627,4627388,18,3075,1,1,39600
9628,4627676,34,3791,8,8,7200
9629,4627803,19,7663,1,1,172800
9630,4628220,24,2911,1,1,12600
9631,4629622,25,14502,400,400,14400
9632,4630030,22,4023,8,8,7200
9633,4630392,27,3674,1,1,36000
9634,4630419,33,3052,1,1,43200
9635,4631003,15,4159,1,1,39600
9636,4631100,37,2992,1,1,39600
9637,4631457,17,3795,1,1,1800
9638,4633450,27,2964,1,1,1320
9639,4634008,38,3580,8,8,7200
9640,4634022,74,3924,8,8,7200
9641,4634041,94,2891,8,8,7200
9642,4635134,13,4116,8,8,7200
9643,4635228,12,3745,1,1,21720
9644,4635765,34,7827,400,400,14400
9645,4636387,26,2963,1,1,39600
9646,4636538,25,1494,1,1,39600
9647,4636986,11,2876,8,8,7200
9648,4637581,17,3629,8,8,7200
9649,4637977,15,3893,8,8,7200
9650,4638003,56,2131,21,21,172800
9651,4638923,29,3787,1,1,10800
9652,4639205,29,4210,8,8,7200
9653,4639321,25,3067,8,8,7200
9654,4639820,23,2969,8,8,7200
9655,4640782,15,2086,1,1,6300
9656,4641161,34,3738,8,8,7200
9657,4641393,61,4109,256,256,5400
9658,4641400,30,3896,1,1,1740
9659,4641402,72,3942,256,256,5400
9660,4641419,4168,3130,1,1,39600
9661,4641429,3921,3013,256,256,5400
9662,4641436,4007,3119,256,256,5400
9663,4641448,8369,3091,256,256,5400
9664,4641453,7136,3245,256,256,5400
9665,4641467,7667,4037,256,256,5400
9666,4641490,18,102,1,1,1800
9667,4641711,16,85,1,1,32400
9668,4641812,26,82,8,8,1800
9669,4641836,19,4000,27,27,5760
9670,4641926,20,84,1,1,3540
9671,4642054,19,85,6,6,7200
9672,4642183,32,89,2,2,7200
9673,4642295,15,85,8,8,1800
9674,4642370,25,3279,8,8,7200
9675,4642694,15,3714,8,8,7200
9676,4642709,34,86,2,2,86400
9677,4642775,37,3134,1,1,7200
9678,4642820,18,82,8,8,1800
9679,4642957,22,83,1,1,21600
9680,4643069,18,84,1,1,86340
9681,4643103,20,4833,16,16,10800
9682,4643174,20,86,8,8,1800
9683,4643393,22,4467,1,1,3600
9684,4643536,23,13368,24,24,14400
9685,4643830,21,7568,400,400,14400
9686,4644354,23,13348,11,11,7200
9687,4644489,14,2211,1,1,21600
9688,4644773,23,3450,1,1,172800
9689,4644791,3482,3412,1,1,5400
9690,4644796,6932,688,30,30,3600
9691,4644880,24,3772,1,1,39600
9692,4644926,32,3146,1,1,1320
9693,4645254,23,5702,1,1,39600
9694,4645509,61,7492,1,1,21600
9695,4645628,19,3234,8,8,7200
9696,4645702,35,4035,256,256,5400
9697,4645711,59,4020,256,256,5400
9698,4645801,8,4113,1,1,39600
9699,4645873,44,103,1,1,1800
9700,4645898,54,3099,8,8,7200
9701,4645990,36,224,24,24,1800
9702,4646328,26,405,1,1,21600
9703,4646365,25,3711,8,8,7200
9704,4647031,1362,3485,1,1,21600
9705,4647209,20,1877,1,1,10800
9706,4647797,23,391,128,128,1800
9707,4647829,23,4130,8,8,7200
9708,4648420,8,1120,1,1,1200
9709,4648493,38,5399,16,16,10800
9710,4648618,127,1321,1,1,39600
9711,4648622,22,4563,1,1,39600
9712,4648848,708,3453,11,11,1800
9713,4649002,591,3077,8,8,7200
9714,4649882,45,4276,1,1,1200
9715,4650048,58,3824,8,8,7200
9716,4650289,26,380,1,1,43200
9717,4650604,43,1038,128,128,3600
9718,4651686,77,8271,400,400,14400
9719,4651928,18,4059,8,8,7200
9720,4652011,39,5543,825,825,4500
9721,4652222,39,4190,32,32,10800
9722,4652343,97,548,1,1,1800
9723,4652400,58,358,128,128,3600
9724,4652417,63,1060,1,1,1800
9725,4652462,472,2224,1,1,21600
9726,4652622,29,2950,1,1,21600
9727,4652796,46,1033,1,1,39600
9728,4652908,45,1195,1,1,21600
9729,4652945,54,3845,1,1,39600
9730,4653163,48,571,2,2,86400
9731,4653167,67,3554,8,8,7200
9732,4653488,3072,8344,400,400,14400
9733,4653532,48,2954,1,1,39600
9734,4653548,1637,3759,2,2,7200
9735,4653801,43,2041,128,128,3600
9736,4653876,25,4614,2,2,129600
9737,4654059,38,1468,1,1,600
9738,4654168,39,4049,8,8,7200
9739,4654476,41,4118,27,27,28800
9740,4654587,23,4673,16,16,10800
9741,4654620,81,1034,64,64,14400
9742,4654831,31,2165,1,1,39600
9743,4654951,27,548,16,16,7200
9744,4655032,52,1024,1,1,43200
9745,4655083,2537,8205,1,1,1800
9746,4655178,25,1121,1,1,43200
9747,4655531,37,2825,1,1,39600
9748,4655623,26,86,8,8,7200
9749,4655951,25,3411,1,1,43200
9750,4656291,57,619,1,1,43200
9751,4656744,11,4450,8,8,7200
9752,4656776,38,1062,1,1,1440
9753,4656793,54,3979,8,8,7200
9754,4656871,104,13791,1,1,7200
9755,4656909,87,112,8,8,7200
9756,4657065,45,7401,1,1,43200
9757,4657129,28,13338,3,3,1800
9758,4657241,2010,43283,384,384,43200
9759,4657583,1407,1044,128,128,3600
9760,4658203,59,1233,8,8,7200
9761,4658298,144,1017,1,1,39600
9762,4658303,1197,13731,1,1,10800
9763,4658321,7511,197,1,1,86400
9764,4658344,78,2838,8,8,7200
9765,4658473,47,3770,8,8,7200
9766,4658578,27,556,30,30,3600
9767,4658813,43,7281,8,8,7200
9768,4658857,158,1188,128,128,1800
9769,4659146,43,4341,1,1,172800
9770,4659231,98,1535,1,1,63000
9771,4659328,27,214,1,1,5400
9772,4659667,408,111,1,1,39600
9773,4659684,414,43271,1,1,1200
9774,4660264,27,114,128,128,3600
9775,4660274,49,13446,24,24,14400
9776,4660406,5630,7519,400,400,14400
9777,4660651,4279,3239,466,466,4500
9778,4660785,107,2898,1,1,10800
9779,4660809,59,258,128,128,1800
9780,4661168,41,3587,8,8,7200
9781,4661210,22,2872,8,8,7200
9782,4661280,3624,13689,64,64,14400
9783,4662067,5039,3791,64,64,14400
9784,4662231,26,3679,8,8,7200
9785,4662645,38,105,128,128,3600
9786,4663223,3922,14478,128,128,14400
9787,4663633,14,87,8,8,1800
9788,4663740,20,103,1,1,39600
9789,4663967,1976,3356,32,32,10800
9790,4664006,43,7271,1,1,64800
9791,4664063,81,2853,1,1,600
9792,4664550,26,163,128,128,1800
9793,4664570,1847,5002,2,2,7200
9794,4664589,26,106,8,8,1800
9795,4664740,63,3568,1,1,21600
9796,4664850,25,102,2,2,7200
9797,4664908,871,8635,16,16,10800
9798,4665111,24,2568,8,8,3600
9799,4665436,2758,233,912,912,3600
9800,4665700,97,119,8,8,7200
9801,4665718,1468,143,128,128,14400
9802,4665905,1301,3799,1,1,144000
9803,4666476,36,2695,30,30,3600
9804,4666749,416,126,128,128,3600
9805,4666955,284,2947,8,8,7200
9806,4667728,726,7874,1,1,21720
9807,4668317,24,86,1,1,14400
9808,4668509,2415,1441,912,912,3600
9809,4669029,2937,3255,1,1,21600
9810,4669505,24,547,30,30,3600
9811,4669938,20,5445,16,16,10800
9812,4670132,26,2836,1,1,23400
9813,4670296,27,3522,1,1,39600
9814,4670961,17,4612,8,8,7200
9815,4671284,45,2794,16,16,1800
9816,4671984,407,7272,6,6,3600
9817,4672055,21,103,1,1,7200
9818,4672425,21,47,1,1,39600
9819,4672481,57,546,1,1,39600
9820,4672940,25,3761,1,1,3600
9821,4673253,27,4342,30,30,3600
9822,4673648,18,7241,1,1,43200
9823,4675556,36,3740,1,1,39600
9824,4675974,18,82,1,1,39600
9825,4676167,23,10099,1,1,43200
9826,4676581,24,8021,1,1,7200
9827,4676675,23,2855,8,8,7200
9828,4676840,28,3671,6,6,36000
9829,4676991,2699,3077,1,1,43200
9830,4677370,26,279,1,1,43200
9831,4677387,27,280,30,30,3600
9832,4677659,62,525,1,1,10800
9833,4677676,628,437,1,1,43200
9834,4677696,43,545,30,30,3600
9835,4677703,624,489,1,1,10800
9836,4677731,27,526,30,30,3600
9837,4677740,606,488,30,30,3600
9838,4677749,1131,452,30,30,3600
9839,4677754,1624,430,30,30,3600
9840,4677759,2077,417,30,30,3600
9841,4677778,1085,432,1,1,28800
9842,4679284,69,3740,8,8,7200
9843,4679505,20,2874,8,8,7200
9844,4681007,17,7733,400,400,14400
9845,4682351,19,2939,8,8,7200
9846,4683049,18,3734,8,8,7200
9847,4683170,7,10901,16,16,10800
9848,4683302,22,2276,1,1,108000
9849,4683687,20,2765,64,64,14400
9850,4684886,25,8768,400,400,14400
9851,4685263,20,2867,8,8,7200
9852,4686752,22,3703,8,8,7200
9853,4687330,21,376,2,2,7200
9854,4687349,20,487,2,2,7200
9855,4687734,33,550,1,1,86400
9856,4687800,81,7275,1024,1024,7200
9857,4687838,98,2263,1024,1024,7200
9858,4688102,18,2813,8,8,7200
9859,4688322,20,581,32,32,1800
9860,4688933,16,380,1,1,39600
9861,4689450,15,105,1,1,39600
9862,4689741,18,105,64,64,1800
9863,4690127,44,13746,64,64,14400
9864,4690130,21,13708,64,64,14400
9865,4690134,67,13789,1,1,2700
9866,4690165,60,87,64,64,1800
9867,4690423,25,3704,8,8,7200
9868,4690736,21,452,16,16,1800
9869,4690887,16,2831,1,1,1800
9870,4691211,8,302,1,1,1320
9871,4693680,24,2855,1,1,3600
9872,4693770,23,285,11,11,7200
9873,4693919,21,357,128,128,1800
9874,4694117,35,3706,1,1,1320
9875,4694631,19,303,1,1,39600
9876,4694719,22,472,1,1,39600
9877,4694725,35,473,1,1,21600
9878,4694736,41,436,32,32,3600
9879,4694744,68,478,64,64,3600
9880,4694755,77,476,1,1,39600
9881,4694777,74,621,1,1,39600
9882,4694791,79,963,512,512,3600
9883,4695355,14,320,1,1,63000
9884,4695585,16,7285,4,4,1800
9885,4696017,23,301,128,128,1800
9886,4696420,19,100,32,32,1800
9887,4696504,36,2914,8,8,7200
9888,4697810,17,3717,8,8,7200
9889,4698183,18,86,1,1,21600
9890,4698535,16,351,1,1,172800
9891,4699330,20,10871,16,16,10800
9892,4699409,14,2841,8,8,7200
9893,4699676,21,264,128,128,7200
9894,4699711,22,43285,384,384,43200
9895,4700350,40,7279,1,1,1740
9896,4701488,23,3682,8,8,7200
9897,4702220,14,2868,8,8,7200
9898,4704525,14,13404,1,1,1200
9899,4704596,16,13349,27,27,5760
9900,4705046,25,2908,1,1,86400
9901,4705158,35,3654,8,8,7200
9902,4707927,22,2883,8,8,7200
9903,4708800,17,3766,2,2,1800
9904,4710785,16,2822,8,8,7200
9905,4712547,36,3641,8,8,7200
9906,4713579,13,2853,2,2,14400
9907,4716172,20,3660,1,1,72000
9908,4716397,18,2838,8,8,7200
9909,4718671,23,10874,16,16,10800
9910,4719207,16,2866,8,8,7200
9911,4719807,15,3734,8,8,7200
9912,4720536,14,13469,1,1,5400
9913,4720639,22,13377,24,24,14400
9914,4722043,15,2888,8,8,7200
9915,4723414,34,6885,16,16,7200
9916,4723503,34,3857,1,1,21600
9917,4723611,41,6809,16,16,7200
9918,4723684,24,6788,1,1,3600
9919,4724896,19,3140,1,1,3600
9920,4727344,20,3697,8,8,7200
9921,4727648,23,7496,1,1,39600
9922,4728005,19,43274,384,384,43200
9923,4728007,52,2911,4,4,18000
9924,4728133,19,41058,1,1,43200
9925,4729021,41,13722,64,64,14400
9926,4729024,56,13758,1,1,3600
9927,4729029,15,13669,1,1,43200
9928,4729233,14,4138,256,256,5400
9929,4729243,40,1868,1,1,172800
9930,4729248,17,8281,128,128,21600
9931,4729958,14,120,1,1,86400
9932,4730921,19,3246,1,1,7200
9933,4731007,23,4047,8,8,7200
9934,4731187,24,10903,1,1,172800
9935,4733063,21,213,1,1,10800
9936,4733702,17,14486,1,1,900
9937,4733901,19,539,1,1,86400
9938,4733940,526,448,1,1,172800
9939,4733949,1006,429,30,30,3600
9940,4733954,1488,472,1,1,39600
9941,4733958,1981,467,30,30,3600
9942,4733968,2446,450,2,2,7200
9943,4734135,20,3152,1,1,43200
9944,4734196,26,92,72,72,5400
9945,4734789,23,139,1,1,900
9946,4734899,23,3172,512,512,3600
9947,4735032,15,4383,8,8,7200
9948,4735134,33,13389,1,1,1740
9949,4735175,17,139,32,32,14400
9950,4735192,18,13364,24,24,14400
9951,4735371,36,140,64,64,7200
9952,4735639,22,1093,128,128,3600
9953,4735865,18,2620,8,8,1800
9954,4735953,23,2750,8,8,1800
9955,4736048,21,14476,1,1,1200
9956,4736763,16,139,1,1,900
9957,4737259,19,2858,11,11,1800
9958,4738171,41,439,3,3,7200
9959,4738189,487,422,1,1,1740
9960,4738195,928,436,1,1,43200
9961,4738299,25,88,1,1,43200
9962,4739064,34,130,8,8,1800
9963,4739387,15,3998,8,8,7200
9964,4739596,23,3693,1,1,600
9965,4740030,21,6239,1,1,1320
9966,4740082,23,2823,8,8,7200
9967,4740082,58,122,8,8,1800
9968,4742584,25,121,1,1,600
9969,4742886,13,2922,8,8,7200
9970,4742966,605,1116,11,11,7200
9971,4743131,95,4358,11,11,7200
9972,4743134,178,9196,1,1,43200
9973,4743139,412,11010,64,64,14400
9974,4743349,22,3757,1,1,39600
9975,4743551,58,545,1,1,39600
9976,4743572,607,452,1,1,21600
9977,4743584,1072,447,30,30,3600
9978,4743604,1814,459,1,1,10800
9979,4743622,2279,444,1,1,39600
9980,4743626,2742,430,1,1,600
9981,4743641,23,968,1,1,43200
9982,4743752,941,3679,1,1,39600
9983,4744505,21,1054,8,8,1800
9984,4744726,3654,6585,1850,1850,7200
9985,4745773,17,2949,8,8,7200
9986,4745785,40,125,1,1,9000
9987,4746318,27,9186,16,16,10800
9988,4746371,16,9162,1,1,3600
9989,4746437,22,9181,16,16,10800
9990,4747038,1817,43247,384,384,43200
9991,4747075,24,3663,2,2,7200
9992,4747310,715,22593,1,1,39600
9993,4747549,39,434,11,11,1800
9994,4747558,487,438,2,2,7200
9995,4747566,941,435,1,1,43200
9996,4747572,1377,460,30,30,3600
9997,4747588,1845,435,30,30,3600
9998,4747602,2289,452,1,1,43200
9999,4747675,25,965,128,128,3600
10000,4748684,24,7299,8,8,7200
10001,4749352,20,146,1,1,43200
10002,4750455,36,473,30,30,3600
10003,4750469,502,457,1,1,900
10004,4750473,962,436,1,1,21600
10005,4750477,1418,432,1,1,39600
10006,4750709,24,3701,1,1,43200
10007,4752295,36,84,1,1,4500
10008,4752684,15,13340,1,1,43200
10009,4752751,22,13377,24,24,14400
10010,4752829,16,14471,64,64,14400
10011,4753478,23,453,1,1,39600
10012,4753578,1411,398,1,1,39600
10013,4754384,20,3744,8,8,7200
10014,4754731,20,8743,1,1,1800
10015,4754781,25,1127,1,1,28800
10016,4755962,14,6361,16,16,10800
10017,4758095,54,3688,8,8,7200
10018,4758095,23,2471,16,16,14400
10019,4758739,20,121,8,8,7200
10020,4758754,25,119,1,1,1800
10021,4760363,16,174,1725,1725,7200
10022,4760608,24,217,1725,1725,7200
10023,4760762,20,11778,16,16,14400
10024,4761782,24,3727,8,8,7200
10025,4763661,23,14485,128,128,14400
10026,4765479,24,3670,2,2,120
10027,4765668,17,354,1,1,900
10028,4766297,24,302,1,1,172800
10029,4767818,22,84,1,1,39600
10030,4767835,40,5343,1,1,172800
10031,4767835,22,84,1,1,540
10032,4767852,42,84,1,1,39600
10033,4768531,25,9125,16,16,10800
10034,4768594,16,21680,216,216,21600
10035,4768605,22,5429,1,1,86400
10036,4768924,15,10881,16,16,10800
10037,4769139,34,3666,8,8,7200
10038,4772789,19,3651,8,8,7200
10039,4772929,23,43269,1,1,129600
10040,4776415,15,3721,8,8,7200
10041,4780102,20,3824,1,1,1980
10042,4783228,23,803,8,8,3600
10043,4783887,28,3709,1,1,43200
10044,4785938,16,1891,8,8,3600
10045,4785949,21,2083,1,1,39600
10046,4785968,21,3215,32,32,3600
10047,4785975,31,2709,1,1,43200
10048,4785983,42,3290,1,1,172800
10049,4786001,41,3309,256,256,3600
10050,4786008,52,3309,1,1,39600
10051,4787567,27,3778,8,8,7200
10052,4791264,41,3679,512,512,3600
10053,4791271,15,3678,256,256,3600
10054,4791281,43,3715,1,1,21600
10055,4791288,55,3677,1,1,43200
10056,4791300,72,3703,1,1,39600
10057,4791305,92,3695,1,1,172800
10058,4791319,97,3695,8,8,3600
10059,4791319,118,3747,8,8,7200
10060,4791925,18,13472,24,24,14400
10061,4792014,20,13400,1,1,43200
10062,4795131,23,3695,8,8,7200
10063,4797868,18,43274,1,1,43200
10064,4798796,22,3741,1,1,600
10065,4802524,56,3651,1,1,10500
10066,4805163,24,8952,16,16,10800
10067,4805580,25,13361,24,24,14400
10068,4805653,23,13398,1,1,43200
10069,4806179,22,3608,8,8,7200
10070,4807231,19,270,216,216,21600
10071,4807538,27,122,512,512,1800
10072,4807616,22,5829,216,216,21600
10073,4808573,23,84,8,8,1800
10074,4809761,19,3650,1,1,1920
10075,4809827,24,84,8,8,1800
10076,4809886,19,3690,512,512,3600
10077,4810735,23,84,1,1,1200
10078,4811582,17,85,8,8,1800
10079,4811980,24,376,1,1,14400
10080,4813379,21,3657,8,8,7200
10081,4813605,33,2012,1,1,43200
10082,4813739,24,21696,1,1,43200
10083,4813821,31,105,128,128,3600
10084,4813866,23,3650,1,1,21600
10085,4813979,20,343,512,512,1800
10086,4814529,21,140,128,128,3600
10087,4815706,37,130,1,1,900
10088,4815726,40,143,128,128,3600
10089,4816312,22,286,1,1,1320
10090,4816348,23,1719,1,1,300
10091,4816475,35,9197,16,16,10800
10092,4816732,39,9157,1,1,39600
10093,4816822,24,157,1,1,43200
10094,4816841,24,82,1,1,5400
10095,4817010,20,3599,1,1,1800
10096,4817047,36,492,512,512,1800
10097,4817559,25,617,32,32,7200
10098,4817651,23,214,512,512,1800
10099,4818477,20,7945,1,1,39600
10100,4818621,39,212,1,1,21600
10101,4818897,20,6918,200,200,21600
10102,4818951,21,121,1,1,1800
10103,4819707,34,43274,1,1,72000
10104,4820577,22,3718,1,1,39600
10105,4820675,33,121,1,1,43200
10106,4820906,19,103,3,3,25200
10107,4821230,24,102,672,672,86400
10108,4821522,34,404,1,1,3600
10109,4821926,27,975,1,1,1800
10110,4821935,31,2644,11,11,7200
10111,4821980,40,377,1,1,21600
10112,4822495,15,13353,24,24,14400
10113,4822551,14,13333,1,1,39600
10114,4822577,36,1439,512,512,1800
10115,4822706,23,1826,32,32,14400
10116,4823656,21,84,1,1,43200
10117,4824265,22,3628,1,1,43200
10118,4824591,24,1959,512,512,3600
10119,4825283,17,101,1,1,7200
10120,4825440,22,2675,8,8,7200
10121,4825448,32,4152,128,128,7200
10122,4825528,24,3642,32,32,14400
10123,4825636,25,100,1,1,10800
10124,4825673,38,5347,1,1,82800
10125,4825808,125,4645,512,512,3600
10126,4825855,23,345,64,64,3600
10127,4825915,666,1388,128,128,3600
10128,4825929,518,934,1,1,39600
10129,4825955,643,13116,3,3,50400
10130,4826002,24,1187,32,32,1800
10131,4826208,4875,86486,672,672,86400
10132,4826224,245,3163,16,16,14400
10133,4826387,1606,1895,1,1,14400
10134,4826538,3358,3671,1,1,2100
10135,4826585,31,5434,16,16,14400
10136,4826813,24,87,32,32,7200
10137,4826890,2311,138,128,128,18000
10138,4826999,21,11039,2,2,7200
10139,4827002,2344,10111,1,1,86400
10140,4827239,3361,4805,256,256,7200
10141,4827409,15,85,32,32,7200
10142,4827860,24,3609,8,8,7200
10143,4827937,1428,1656,11,11,7200
10144,4829654,20,9193,1,1,43200
10145,4831431,26,19674,1,1,1740
10146,4831452,45,3780,8,8,7200
10147,4832112,26,134,128,128,3600
10148,4832162,34,4380,1,1,6300
10149,4832741,24,113,128,128,3600
10150,4833068,16,483,32,32,3600
10151,4833209,19,480,32,32,3600
10152,4833346,26,138,128,128,3600
10153,4833429,25,1659,1,1,172800
10154,4833569,24,2948,32,32,7200
10155,4833773,24,2926,1,1,10800
10156,4833854,24,323,1,1,14400
10157,4833891,24,540,1,1,14400
10158,4833895,41,343,1,1,172800
10159,4833911,571,444,1,1,43200
10160,4833915,1036,435,30,30,3600
10161,4833920,1489,435,1,1,39600
10162,4833931,1938,449,30,30,3600
10163,4833936,2463,434,30,30,3600
10164,4834045,24,150,128,128,3600
10165,4834576,23,7539,1,1,39600
10166,4834879,16,7315,128,128,14400
10167,4835207,36,3679,8,8,7200
10168,4835223,58,1644,1,1,39600
10169,4835297,23,1678,1,1,39600
10170,4835424,35,6086,1,1,900
10171,4835498,22,6171,1,1,39600
10172,4835887,17,838,512,512,3600
10173,4835899,24,414,8,8,3600
10174,4835904,36,416,16,16,3600
10175,4836155,2830,178,1725,1725,7200
10176,4836196,15,567,1,1,28800
10177,4836227,23,401,1,1,10800
10178,4836272,15,381,8,8,1800
10179,4836301,40,401,1,1,72000
10180,4836323,51,422,1,1,43200
10181,4836360,2828,179,1725,1725,7200
10182,4836503,42,4284,1,1,86400
10183,4836549,31,418,1,1,86400
10184,4836580,21,342,8,8,1800
10185,4836596,24,342,1,1,86400
10186,4836633,44,302,1,1,39600
10187,4836834,41,399,8,8,1800
10188,4836834,23,7284,10,10,7200
10189,4837146,24,452,1,1,1800
10190,4837155,511,429,30,30,3600
10191,4837165,937,435,30,30,3600
10192,4837219,6,85,8,8,1800
10193,4837605,41,83,8,8,1800
10194,4838868,23,3654,8,8,7200
10195,4839108,298,386,912,912,3600
10196,4839458,24,528,8,8,1800
10197,4839480,20,400,8,8,1800
10198,4839512,24,401,1,1,54000
10199,4839550,22,403,8,8,1800
10200,4839588,20,7196,1,1,39600
10201,4839631,16,383,8,8,1800
10202,4839659,24,401,1,1,1200
10203,4839678,114,13497,1,1,43200
10204,4839683,35,384,1,1,5400
10205,4839700,38,401,1,1,600
10206,4839735,23,745,8,8,1800
10207,4840001,38,1469,1,1,4500
10208,4840468,35,1042,1,1,43200
10209,4840510,1061,157,1725,1725,7200
10210,4840779,32,4365,1,1,39600
10211,4840911,275,21682,1,1,43200
10212,4841387,16,87,1,1,900
10213,4841416,25,1250,256,256,5400
10214,4841513,91,12851,1,1,39600
10215,4841551,37,1878,128,128,1800
10216,4842403,19,177,1725,1725,7200
10217,4842455,23,9219,16,16,14400
10218,4842496,18,3695,8,8,7200
10219,4842808,25,157,1,1,21600
10220,4842845,23,2696,1,1,7200
10221,4845128,17,4288,1,1,43200
10222,4846161,19,3693,1,1,39600
10223,4846289,20,111,32,32,1800
10224,4846549,36,292,128,128,2400
10225,4846915,22,21669,128,128,21600
10226,4847934,40,544,30,30,3600
10227,4848556,23,4818,30,30,7200
10228,4849024,15,538,3,3,1800
10229,4849033,25,3354,1,1,10800
10230,4849070,23,539,30,30,1800
